user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
1700,1.0,2.0,1.0,3.0,0.25,5
1702,4.0,24.0,24.0,4.0,0.86,515
1703,1.0,2.0,2.0,0.0,1.0,10
1708,1.0,2.0,2.0,0.0,1.0,9
1711,1.0,1.0,1.0,0.0,1.0,7
1714,1.0,2.0,2.0,0.0,1.0,13
1715,1.0,7.0,7.0,4.0,0.64,389
1722,1.0,1.0,1.0,0.0,1.0,3
1723,1.0,2.0,2.0,34.0,0.06,27
1727,1.0,2.0,2.0,0.0,1.0,52
1732,1.0,2.0,2.0,0.0,1.0,13
1736,3.0,7.0,7.0,9.0,0.44,1517
1737,1.0,2.0,2.0,2.0,0.5,14
1738,1.0,2.0,2.0,0.0,1.0,321
1742,2.0,9.0,9.0,2.0,0.82,405
1744,1.0,2.0,2.0,0.0,1.0,9
1749,2.0,9.0,8.0,8.0,0.5,46
1750,1.0,2.0,2.0,0.0,1.0,278
1752,3.0,17.0,17.0,13.0,0.57,360
1753,2.0,15.0,15.0,7.0,0.68,112
1758,1.0,9.0,8.0,5.0,0.62,65
1761,2.0,9.0,9.0,28.0,0.24,81
1762,1.0,6.0,6.0,4.0,0.6,21
1770,1.0,7.0,7.0,9.0,0.44,426
1780,1.0,2.0,2.0,4.0,0.33,242
1784,1.0,2.0,2.0,0.0,1.0,9
1790,1.0,2.0,2.0,0.0,1.0,18
1792,1.0,2.0,2.0,1.0,0.67,6
1795,2.0,13.0,13.0,13.0,0.5,130
1798,1.0,2.0,2.0,0.0,1.0,11
1799,1.0,2.0,2.0,1.0,0.67,481
1801,1.0,8.0,8.0,2.0,0.8,33
1802,1.0,12.0,12.0,3.0,0.8,257
1806,1.0,7.0,7.0,4.0,0.64,29
1807,4.0,18.0,18.0,19.0,0.49,263
1808,2.0,28.0,28.0,67.0,0.29,211
1811,2.0,8.0,8.0,5.0,0.62,695
1813,1.0,2.0,2.0,2.0,0.5,8
1819,1.0,2.0,2.0,0.0,1.0,77
1827,1.0,2.0,2.0,0.0,1.0,6
1828,1.0,2.0,2.0,1.0,0.67,25
1834,3.0,17.0,18.0,52.0,0.26,150
1838,1.0,1.0,1.0,0.0,1.0,156
1843,2.0,8.0,8.0,1.0,0.89,551
1846,3.0,36.0,36.0,79.0,0.31,698
1847,2.0,3.0,3.0,0.0,1.0,136
1851,2.0,6.0,6.0,2.0,0.75,51
1852,2.0,16.0,16.0,3.0,0.84,310
1853,2.0,12.0,12.0,13.0,0.48,184
1854,1.0,2.0,2.0,0.0,1.0,414
1856,1.0,2.0,2.0,1.0,0.67,13
1859,3.0,23.0,22.0,31.0,0.42,160
1863,1.0,2.0,2.0,1.0,0.67,24
1867,1.0,2.0,2.0,0.0,1.0,243
1869,1.0,2.0,2.0,1.0,0.67,81
1870,1.0,6.0,6.0,1.0,0.86,24
1877,3.0,23.0,23.0,10.0,0.7,104
1879,1.0,1.0,1.0,1.0,0.5,11
1884,3.0,23.0,23.0,14.0,0.62,397
1885,1.0,1.0,1.0,0.0,1.0,19
1886,1.0,2.0,2.0,1.0,0.67,318
1890,1.0,1.0,1.0,0.0,1.0,26
1904,1.0,2.0,2.0,1.0,0.67,15
1910,2.0,9.0,9.0,21.0,0.3,195
1912,1.0,2.0,2.0,0.0,1.0,12
1913,1.0,17.0,17.0,4.0,0.81,1029
1916,1.0,2.0,3.0,0.0,1.0,30
1919,1.0,2.0,2.0,2.0,0.5,105
1921,1.0,2.0,2.0,0.0,1.0,11
1926,1.0,2.0,2.0,0.0,1.0,9
1927,1.0,7.0,6.0,7.0,0.46,28
1932,1.0,2.0,2.0,1.0,0.67,12
1936,1.0,8.0,8.0,0.0,1.0,54
1937,2.0,8.0,8.0,10.0,0.44,84
1938,1.0,2.0,1.0,4.0,0.2,53
1945,1.0,8.0,7.0,12.0,0.37,141
1948,1.0,5.0,5.0,1.0,0.83,532
1949,1.0,5.0,5.0,1.0,0.83,25
1950,1.0,8.0,8.0,0.0,1.0,31
1979,1.0,3.0,3.0,0.0,1.0,78
1983,1.0,2.0,2.0,0.0,1.0,11
1986,2.0,9.0,9.0,11.0,0.45,486
1991,1.0,2.0,2.0,0.0,1.0,18
2002,1.0,2.0,2.0,0.0,1.0,105
2003,2.0,9.0,10.0,15.0,0.4,101
2007,1.0,15.0,15.0,7.0,0.68,49
2008,1.0,2.0,2.0,0.0,1.0,118
2009,2.0,13.0,13.0,9.0,0.59,332
2010,1.0,1.0,1.0,0.0,1.0,157
2011,1.0,2.0,2.0,0.0,1.0,25
2022,3.0,36.0,36.0,17.0,0.68,269
2025,1.0,2.0,2.0,0.0,1.0,212
2027,1.0,2.0,2.0,0.0,1.0,386
2029,2.0,9.0,9.0,0.0,1.0,43
2030,1.0,2.0,2.0,5.0,0.29,10
2031,2.0,17.0,17.0,16.0,0.52,159
2035,1.0,2.0,2.0,0.0,1.0,324
2038,1.0,2.0,2.0,0.0,1.0,17
2040,1.0,6.0,6.0,1.0,0.86,57
2043,1.0,2.0,1.0,6.0,0.14,16
2047,1.0,1.0,1.0,0.0,1.0,85
2050,3.0,29.0,28.0,25.0,0.53,123
2054,1.0,18.0,18.0,15.0,0.55,1757
2078,2.0,8.0,8.0,1.0,0.89,395
2080,1.0,2.0,2.0,0.0,1.0,83
2081,1.0,9.0,9.0,4.0,0.69,92
2087,1.0,2.0,2.0,4.0,0.33,15
2098,3.0,13.0,13.0,6.0,0.68,282
2102,2.0,13.0,13.0,32.0,0.29,169
2104,3.0,10.0,10.0,11.0,0.48,123
2108,1.0,6.0,6.0,1.0,0.86,32
2112,1.0,2.0,2.0,0.0,1.0,14
2116,1.0,1.0,1.0,0.0,1.0,95
2119,1.0,6.0,6.0,3.0,0.67,22
2121,1.0,2.0,2.0,1.0,0.67,11
2124,4.0,17.0,17.0,37.0,0.31,451
2125,2.0,28.0,29.0,36.0,0.45,97
2129,1.0,1.0,1.0,0.0,1.0,12
2130,1.0,16.0,15.0,39.0,0.28,73
2131,1.0,1.0,1.0,0.0,1.0,9
2133,1.0,8.0,10.0,10.0,0.5,50
2134,2.0,13.0,14.0,25.0,0.36,409
2136,1.0,8.0,8.0,1.0,0.89,160
2137,2.0,13.0,15.0,23.0,0.39,104
2141,4.0,29.0,29.0,6.0,0.83,160
2144,2.0,12.0,12.0,6.0,0.67,211
2147,1.0,2.0,2.0,0.0,1.0,8
2154,1.0,2.0,2.0,0.0,1.0,19
2156,1.0,2.0,2.0,2.0,0.5,14
2157,1.0,2.0,2.0,1.0,0.67,14
2159,1.0,2.0,2.0,0.0,1.0,73
2162,1.0,8.0,8.0,13.0,0.38,36
2163,2.0,9.0,9.0,1.0,0.9,59
2166,1.0,2.0,2.0,0.0,1.0,15
2173,2.0,5.0,4.0,11.0,0.27,162
2175,1.0,2.0,2.0,0.0,1.0,43
2176,2.0,12.0,11.0,24.0,0.31,169
2177,3.0,12.0,12.0,1.0,0.92,42
2178,1.0,2.0,2.0,0.0,1.0,86
2181,1.0,9.0,8.0,18.0,0.31,39
2182,2.0,28.0,28.0,173.0,0.14,359
2184,3.0,7.0,7.0,5.0,0.58,632
2186,1.0,2.0,2.0,0.0,1.0,38
2189,1.0,2.0,2.0,0.0,1.0,19
2191,1.0,2.0,2.0,0.0,1.0,12
2193,1.0,9.0,9.0,1.0,0.9,44
2195,1.0,8.0,8.0,2.0,0.8,348
2197,1.0,2.0,2.0,0.0,1.0,339
2198,2.0,9.0,9.0,7.0,0.56,585
2210,3.0,29.0,29.0,11.0,0.72,434
2212,1.0,2.0,2.0,0.0,1.0,35
2219,1.0,2.0,2.0,2.0,0.5,269
2221,3.0,35.0,35.0,25.0,0.58,554
2226,2.0,8.0,8.0,4.0,0.67,230
2229,4.0,39.0,42.0,44.0,0.49,502
2232,2.0,9.0,9.0,4.0,0.69,347
2233,1.0,2.0,2.0,0.0,1.0,589
2234,3.0,18.0,18.0,11.0,0.62,241
2237,3.0,16.0,16.0,5.0,0.76,220
2239,1.0,7.0,7.0,2.0,0.78,195
2245,1.0,3.0,3.0,0.0,1.0,12
2248,3.0,9.0,9.0,3.0,0.75,281
2251,1.0,2.0,2.0,0.0,1.0,326
2252,1.0,2.0,2.0,0.0,1.0,59
2253,1.0,3.0,3.0,1.0,0.75,179
2258,1.0,2.0,2.0,0.0,1.0,13
2261,2.0,19.0,18.0,23.0,0.44,1038
2269,1.0,2.0,2.0,0.0,1.0,291
2272,1.0,6.0,6.0,5.0,0.55,265
2277,1.0,3.0,3.0,5.0,0.38,35
2279,2.0,7.0,7.0,2.0,0.78,56
2284,1.0,2.0,2.0,0.0,1.0,14
2285,1.0,2.0,2.0,0.0,1.0,75
2286,1.0,2.0,2.0,0.0,1.0,44
2287,1.0,2.0,2.0,0.0,1.0,20
2290,1.0,2.0,2.0,0.0,1.0,182
2292,1.0,2.0,1.0,1.0,0.5,9
2297,2.0,28.0,28.0,14.0,0.67,301
2300,1.0,9.0,9.0,3.0,0.75,292
2301,1.0,2.0,1.0,4.0,0.2,28
2312,1.0,9.0,9.0,1.0,0.9,241
2315,1.0,2.0,2.0,0.0,1.0,10
2320,2.0,9.0,8.0,23.0,0.26,170
2324,1.0,2.0,2.0,1.0,0.67,10
2328,1.0,2.0,2.0,0.0,1.0,96
2330,3.0,28.0,28.0,17.0,0.62,103
2332,1.0,2.0,2.0,0.0,1.0,210
2336,1.0,11.0,11.0,4.0,0.73,39
2337,1.0,2.0,2.0,0.0,1.0,10
2341,1.0,8.0,8.0,5.0,0.62,32
2342,1.0,1.0,1.0,0.0,1.0,46
2344,2.0,14.0,14.0,7.0,0.67,328
2345,1.0,2.0,2.0,0.0,1.0,10
2350,2.0,23.0,23.0,7.0,0.77,89
2353,1.0,1.0,1.0,0.0,1.0,124
2355,1.0,4.0,4.0,8.0,0.33,991
2356,1.0,2.0,2.0,1.0,0.67,33
2357,1.0,6.0,5.0,25.0,0.17,51
2359,3.0,9.0,9.0,10.0,0.47,186
2363,3.0,12.0,13.0,18.0,0.42,1012
2367,1.0,9.0,9.0,2.0,0.82,497
2368,1.0,5.0,5.0,7.0,0.42,120
2369,2.0,8.0,6.0,20.0,0.23,44
2374,1.0,4.0,2.0,3.0,0.4,28
2375,1.0,8.0,8.0,2.0,0.8,38
2383,3.0,29.0,30.0,18.0,0.62,111
2391,1.0,2.0,2.0,0.0,1.0,190
2393,2.0,8.0,8.0,2.0,0.8,422
2395,2.0,9.0,8.0,18.0,0.31,68
2396,1.0,2.0,3.0,1.0,0.75,10
2403,2.0,27.0,27.0,31.0,0.47,68
2404,3.0,16.0,16.0,10.0,0.62,151
2406,2.0,22.0,22.0,22.0,0.5,297
2407,1.0,2.0,2.0,0.0,1.0,11
2408,2.0,9.0,8.0,10.0,0.44,90
2412,1.0,2.0,2.0,2.0,0.5,27
2418,1.0,4.0,4.0,2.0,0.67,91
2420,3.0,35.0,34.0,52.0,0.4,367
2422,1.0,2.0,2.0,0.0,1.0,19
2433,1.0,4.0,4.0,0.0,1.0,149
2438,2.0,3.0,3.0,0.0,1.0,20
2443,1.0,10.0,9.0,2.0,0.82,60
2444,1.0,2.0,2.0,0.0,1.0,425
2445,1.0,5.0,3.0,5.0,0.38,96
2446,2.0,28.0,29.0,36.0,0.45,442
2447,1.0,1.0,1.0,0.0,1.0,24
2449,2.0,13.0,13.0,12.0,0.52,802
2455,2.0,11.0,11.0,3.0,0.79,108
2456,1.0,2.0,2.0,0.0,1.0,49
2457,1.0,9.0,9.0,1.0,0.9,127
2462,1.0,2.0,2.0,0.0,1.0,10
2463,2.0,29.0,29.0,13.0,0.69,107
2469,1.0,2.0,2.0,0.0,1.0,8
2472,3.0,36.0,36.0,13.0,0.73,227
2474,2.0,13.0,13.0,19.0,0.41,60
2476,1.0,2.0,2.0,0.0,1.0,16
2478,2.0,13.0,13.0,40.0,0.25,404
2479,3.0,8.0,8.0,14.0,0.36,203
2480,1.0,2.0,2.0,0.0,1.0,213
2484,1.0,2.0,2.0,0.0,1.0,29
2486,1.0,5.0,5.0,1.0,0.83,30
2490,2.0,3.0,3.0,0.0,1.0,76
2496,2.0,36.0,36.0,22.0,0.62,322
2498,1.0,2.0,2.0,0.0,1.0,12
2500,3.0,28.0,28.0,34.0,0.45,282
2505,3.0,40.0,40.0,15.0,0.73,244
2508,1.0,2.0,2.0,0.0,1.0,11
2511,1.0,9.0,9.0,3.0,0.75,101
2512,1.0,2.0,2.0,0.0,1.0,116
2520,1.0,1.0,3.0,0.0,1.0,4
2525,1.0,2.0,2.0,0.0,1.0,16
2528,2.0,16.0,16.0,11.0,0.59,216
2532,1.0,1.0,1.0,0.0,1.0,38
2534,2.0,5.0,4.0,4.0,0.5,711
2537,2.0,3.0,3.0,0.0,1.0,34
2538,1.0,7.0,7.0,6.0,0.54,99
2541,1.0,2.0,2.0,0.0,1.0,7
2542,1.0,2.0,2.0,0.0,1.0,158
2546,1.0,6.0,6.0,5.0,0.55,46
2547,2.0,10.0,10.0,0.0,1.0,949
2556,1.0,2.0,2.0,0.0,1.0,70
2557,2.0,16.0,15.0,7.0,0.68,109
2561,3.0,15.0,15.0,0.0,1.0,433
2565,1.0,2.0,2.0,0.0,1.0,252
2566,4.0,26.0,28.0,12.0,0.7,906
2577,3.0,17.0,17.0,19.0,0.47,100
2582,1.0,9.0,9.0,0.0,1.0,54
2586,1.0,3.0,3.0,1.0,0.75,96
2589,2.0,28.0,27.0,33.0,0.45,114
2592,1.0,2.0,2.0,1.0,0.67,10
2594,1.0,1.0,0.0,1.0,0.0,19
2598,2.0,7.0,7.0,10.0,0.41,113
2599,2.0,8.0,8.0,2.0,0.8,45
2600,1.0,4.0,4.0,0.0,1.0,33
2612,3.0,12.0,14.0,28.0,0.33,802
2615,1.0,1.0,0.0,1.0,0.0,2
2617,2.0,12.0,13.0,5.0,0.72,68
2618,1.0,18.0,18.0,18.0,0.5,321
2619,4.0,10.0,10.0,22.0,0.31,271
2620,1.0,7.0,6.0,7.0,0.46,27
2625,1.0,2.0,2.0,0.0,1.0,8
2634,3.0,9.0,10.0,10.0,0.5,843
2638,1.0,17.0,17.0,15.0,0.53,72
2643,1.0,2.0,2.0,1.0,0.67,30
2644,3.0,18.0,18.0,15.0,0.55,394
2647,1.0,3.0,3.0,1.0,0.75,39
2650,3.0,17.0,17.0,12.0,0.59,425
2651,1.0,4.0,4.0,0.0,1.0,68
2652,1.0,2.0,2.0,0.0,1.0,14
2654,1.0,24.0,24.0,0.0,1.0,159
2657,1.0,2.0,3.0,6.0,0.33,8
2658,1.0,1.0,0.0,1.0,0.0,3
2659,2.0,8.0,8.0,0.0,1.0,121
2666,1.0,2.0,2.0,0.0,1.0,73
2677,2.0,9.0,8.0,4.0,0.67,30
2678,1.0,2.0,2.0,0.0,1.0,27
2679,1.0,2.0,2.0,0.0,1.0,232
2681,1.0,2.0,2.0,0.0,1.0,11
2683,1.0,1.0,0.0,3.0,0.0,8
2690,2.0,2.0,3.0,0.0,1.0,113
2692,3.0,14.0,14.0,12.0,0.54,180
2694,1.0,9.0,9.0,5.0,0.64,51
2695,1.0,1.0,1.0,0.0,1.0,5
2697,2.0,19.0,19.0,11.0,0.63,618
2700,2.0,23.0,22.0,21.0,0.51,343
2703,2.0,16.0,17.0,6.0,0.74,167
2706,1.0,2.0,2.0,0.0,1.0,10
2707,1.0,8.0,8.0,1.0,0.89,77
2711,1.0,2.0,2.0,0.0,1.0,96
2712,1.0,2.0,2.0,0.0,1.0,10
2713,2.0,12.0,9.0,12.0,0.43,64
2716,1.0,7.0,7.0,0.0,1.0,31
2718,2.0,30.0,31.0,19.0,0.62,291
2719,1.0,2.0,2.0,0.0,1.0,20
2721,1.0,2.0,2.0,0.0,1.0,16
2727,1.0,2.0,2.0,0.0,1.0,16
2731,1.0,1.0,0.0,1.0,0.0,10
2734,1.0,16.0,16.0,8.0,0.67,137
2735,1.0,2.0,2.0,3.0,0.4,24
2736,1.0,2.0,2.0,0.0,1.0,18
2737,1.0,9.0,9.0,7.0,0.56,109
2743,1.0,1.0,1.0,0.0,1.0,17
2746,1.0,4.0,4.0,0.0,1.0,24
2748,2.0,6.0,6.0,17.0,0.26,405
2750,1.0,2.0,1.0,1.0,0.5,10
2752,1.0,1.0,1.0,0.0,1.0,5
2753,1.0,2.0,2.0,0.0,1.0,470
2755,1.0,2.0,2.0,1.0,0.67,13
2759,1.0,2.0,2.0,0.0,1.0,157
2762,1.0,2.0,2.0,0.0,1.0,9
2765,2.0,8.0,8.0,1.0,0.89,148
2767,1.0,2.0,2.0,1.0,0.67,16
2768,1.0,2.0,2.0,0.0,1.0,128
2770,1.0,17.0,19.0,23.0,0.45,124
2780,1.0,2.0,2.0,1.0,0.67,382
2787,1.0,2.0,2.0,0.0,1.0,269
2793,1.0,2.0,2.0,0.0,1.0,10
2794,1.0,2.0,2.0,3.0,0.4,19
2795,1.0,2.0,2.0,1.0,0.67,156
2797,1.0,2.0,2.0,0.0,1.0,50
2799,1.0,1.0,1.0,0.0,1.0,7
2801,2.0,25.0,25.0,25.0,0.5,294
2803,1.0,2.0,2.0,0.0,1.0,9
2804,1.0,2.0,2.0,0.0,1.0,15
2805,1.0,7.0,7.0,1.0,0.88,36
2811,1.0,2.0,2.0,0.0,1.0,355
2813,2.0,4.0,4.0,31.0,0.11,113
2818,3.0,17.0,17.0,11.0,0.61,263
2824,2.0,10.0,10.0,0.0,1.0,56
2825,1.0,2.0,2.0,0.0,1.0,8
2829,2.0,4.0,4.0,0.0,1.0,36
2830,1.0,3.0,3.0,0.0,1.0,44
2832,1.0,2.0,2.0,0.0,1.0,525
2836,3.0,17.0,17.0,0.0,1.0,241
2837,1.0,2.0,2.0,0.0,1.0,21
2842,2.0,5.0,5.0,1.0,0.83,21
2848,1.0,2.0,2.0,3.0,0.4,17
2850,1.0,1.0,1.0,0.0,1.0,34
2853,2.0,8.0,11.0,2.0,0.85,148
2855,2.0,29.0,29.0,12.0,0.71,318
2858,2.0,8.0,8.0,4.0,0.67,701
2870,1.0,5.0,5.0,3.0,0.62,19
2878,1.0,2.0,2.0,0.0,1.0,20
2879,1.0,9.0,9.0,2.0,0.82,426
2882,2.0,9.0,9.0,5.0,0.64,32
2883,1.0,2.0,2.0,0.0,1.0,36
2890,1.0,2.0,2.0,0.0,1.0,29
2891,1.0,2.0,2.0,0.0,1.0,24
2892,2.0,2.0,2.0,0.0,1.0,54
2894,2.0,9.0,9.0,25.0,0.26,54
2896,1.0,1.0,1.0,2.0,0.33,11
2900,2.0,9.0,9.0,2.0,0.82,362
2901,1.0,1.0,1.0,0.0,1.0,5
2903,4.0,16.0,16.0,9.0,0.64,261
2905,1.0,2.0,2.0,0.0,1.0,38
2909,1.0,4.0,4.0,3.0,0.57,32
2910,1.0,2.0,2.0,0.0,1.0,12
2916,1.0,2.0,2.0,0.0,1.0,11
2918,1.0,2.0,2.0,0.0,1.0,11
2919,1.0,1.0,2.0,4.0,0.33,14
2922,1.0,2.0,2.0,2.0,0.5,15
2923,1.0,2.0,2.0,1.0,0.67,12
2938,1.0,1.0,1.0,0.0,1.0,5
2943,1.0,2.0,2.0,0.0,1.0,602
2950,1.0,2.0,2.0,0.0,1.0,442
2953,1.0,1.0,1.0,0.0,1.0,36
2957,1.0,2.0,2.0,0.0,1.0,10
2965,1.0,2.0,2.0,1.0,0.67,22
2969,1.0,2.0,2.0,0.0,1.0,27
2972,1.0,2.0,2.0,0.0,1.0,12
2978,1.0,1.0,1.0,0.0,1.0,10
2981,1.0,3.0,2.0,9.0,0.18,15
2982,1.0,3.0,3.0,2.0,0.6,600
2983,1.0,1.0,1.0,1.0,0.5,8
2984,2.0,9.0,9.0,50.0,0.15,94
2986,1.0,2.0,2.0,0.0,1.0,26
2988,2.0,2.0,2.0,2.0,0.5,48
2997,1.0,25.0,25.0,10.0,0.71,201
2998,2.0,12.0,12.0,3.0,0.8,280
3000,1.0,2.0,2.0,0.0,1.0,15
3001,2.0,8.0,8.0,0.0,1.0,83
3003,1.0,6.0,6.0,6.0,0.5,191
3009,2.0,15.0,15.0,27.0,0.36,468
3011,1.0,7.0,8.0,5.0,0.62,112
3016,1.0,2.0,2.0,1.0,0.67,14
3018,1.0,2.0,2.0,0.0,1.0,26
3019,1.0,8.0,8.0,11.0,0.42,100
3020,1.0,2.0,2.0,0.0,1.0,68
3021,2.0,30.0,31.0,16.0,0.66,127
3026,1.0,3.0,4.0,1.0,0.8,60
3027,1.0,6.0,6.0,0.0,1.0,261
3032,1.0,2.0,2.0,0.0,1.0,10
3033,1.0,2.0,2.0,0.0,1.0,12
3034,1.0,6.0,6.0,0.0,1.0,241
3036,1.0,4.0,2.0,15.0,0.12,60
3041,1.0,7.0,7.0,3.0,0.7,38
3042,1.0,2.0,2.0,1.0,0.67,11
3044,3.0,16.0,16.0,24.0,0.4,169
3058,2.0,25.0,25.0,6.0,0.81,131
3067,1.0,2.0,2.0,1.0,0.67,7
3068,1.0,2.0,2.0,0.0,1.0,387
3069,2.0,5.0,4.0,7.0,0.36,544
3072,4.0,18.0,20.0,9.0,0.69,546
3074,2.0,12.0,12.0,3.0,0.8,132
3078,1.0,2.0,2.0,0.0,1.0,10
3081,1.0,2.0,2.0,0.0,1.0,51
3084,3.0,13.0,13.0,13.0,0.5,192
3085,1.0,2.0,2.0,1.0,0.67,14
3087,1.0,2.0,2.0,0.0,1.0,513
3088,2.0,13.0,13.0,3.0,0.81,90
3094,1.0,8.0,8.0,7.0,0.53,925
3095,1.0,2.0,2.0,0.0,1.0,10
3096,1.0,6.0,5.0,12.0,0.29,165
3098,2.0,10.0,10.0,39.0,0.2,248
3102,1.0,2.0,2.0,1.0,0.67,803
3105,1.0,2.0,2.0,1.0,0.67,9
3109,2.0,8.0,8.0,5.0,0.62,35
3112,1.0,8.0,8.0,4.0,0.67,44
3122,1.0,2.0,2.0,1.0,0.67,79
3123,1.0,2.0,2.0,3.0,0.4,8
3124,1.0,7.0,5.0,9.0,0.36,68
3133,1.0,2.0,2.0,11.0,0.15,46
3134,1.0,2.0,2.0,0.0,1.0,122
3135,1.0,1.0,1.0,0.0,1.0,5
3138,2.0,19.0,21.0,10.0,0.68,168
3139,1.0,2.0,2.0,0.0,1.0,18
3144,1.0,17.0,17.0,28.0,0.38,78
3146,1.0,2.0,2.0,0.0,1.0,40
3148,2.0,13.0,13.0,15.0,0.46,752
3150,1.0,2.0,2.0,0.0,1.0,16
3152,3.0,12.0,12.0,22.0,0.35,924
3153,3.0,27.0,27.0,62.0,0.3,435
3158,4.0,39.0,39.0,23.0,0.63,423
3162,1.0,3.0,2.0,2.0,0.5,37
3180,3.0,27.0,26.0,27.0,0.49,389
3182,1.0,2.0,2.0,1.0,0.67,45
3186,2.0,9.0,9.0,1.0,0.9,395
3187,1.0,7.0,4.0,14.0,0.22,77
3190,1.0,2.0,2.0,1.0,0.67,7
3195,1.0,6.0,6.0,2.0,0.75,733
3203,1.0,2.0,2.0,0.0,1.0,11
3204,2.0,9.0,9.0,6.0,0.6,375
3205,1.0,2.0,2.0,1.0,0.67,18
3208,2.0,5.0,5.0,0.0,1.0,104
3210,1.0,1.0,0.0,3.0,0.0,5
3211,1.0,2.0,2.0,0.0,1.0,8
3213,1.0,4.0,4.0,3.0,0.57,53
3222,3.0,12.0,12.0,16.0,0.43,691
3223,1.0,2.0,2.0,0.0,1.0,52
3228,1.0,2.0,2.0,0.0,1.0,32
3229,3.0,18.0,18.0,11.0,0.62,617
3231,2.0,4.0,3.0,27.0,0.1,68
3233,1.0,5.0,5.0,2.0,0.71,31
3234,1.0,2.0,2.0,0.0,1.0,8
3241,4.0,22.0,22.0,30.0,0.42,91
3246,2.0,1.0,0.0,5.0,0.0,8
3253,1.0,7.0,7.0,2.0,0.78,36
3254,1.0,2.0,2.0,2.0,0.5,14
3255,1.0,2.0,2.0,0.0,1.0,11
3258,3.0,28.0,28.0,5.0,0.85,291
3259,1.0,3.0,3.0,1.0,0.75,165
3260,1.0,8.0,7.0,27.0,0.21,60
3266,3.0,15.0,15.0,3.0,0.83,170
3270,3.0,30.0,30.0,20.0,0.6,165
3272,2.0,31.0,29.0,155.0,0.16,444
3275,1.0,4.0,4.0,3.0,0.57,18
3278,3.0,24.0,24.0,57.0,0.3,235
3280,3.0,5.0,3.0,8.0,0.27,96
3281,2.0,5.0,5.0,13.0,0.28,515
3285,3.0,23.0,23.0,5.0,0.82,343
3298,1.0,3.0,3.0,0.0,1.0,33
3301,2.0,11.0,11.0,1.0,0.92,287
3308,2.0,13.0,13.0,5.0,0.72,70
3310,1.0,1.0,1.0,1.0,0.5,1
3318,3.0,35.0,35.0,13.0,0.73,215
3322,1.0,2.0,2.0,1.0,0.67,90
3323,1.0,2.0,2.0,1.0,0.67,69
3326,2.0,15.0,15.0,25.0,0.38,220
3328,1.0,8.0,8.0,10.0,0.44,55
3330,3.0,29.0,29.0,32.0,0.48,227
3333,3.0,7.0,6.0,3.0,0.67,52
3334,1.0,2.0,2.0,0.0,1.0,11
3338,2.0,16.0,16.0,13.0,0.55,97
3339,1.0,2.0,2.0,2.0,0.5,18
3341,2.0,2.0,1.0,1.0,0.5,53
3343,1.0,2.0,2.0,0.0,1.0,589
3345,1.0,5.0,5.0,2.0,0.71,122
3346,1.0,2.0,2.0,0.0,1.0,14
3354,3.0,24.0,31.0,16.0,0.66,232
3358,1.0,2.0,2.0,0.0,1.0,131
3360,1.0,2.0,2.0,7.0,0.22,15
3361,1.0,9.0,9.0,27.0,0.25,206
3363,1.0,10.0,12.0,28.0,0.3,165
3365,1.0,2.0,2.0,0.0,1.0,6
3367,1.0,2.0,2.0,2.0,0.5,16
3368,2.0,13.0,13.0,4.0,0.76,160
3371,1.0,4.0,4.0,0.0,1.0,13
3375,1.0,1.0,1.0,0.0,1.0,71
3377,3.0,36.0,36.0,20.0,0.64,282
3380,3.0,16.0,16.0,6.0,0.73,110
3384,2.0,7.0,7.0,6.0,0.54,195
3386,2.0,8.0,8.0,19.0,0.3,190
3387,1.0,2.0,2.0,0.0,1.0,96
3389,1.0,1.0,0.0,7.0,0.0,13
3391,1.0,2.0,2.0,0.0,1.0,12
3393,1.0,9.0,9.0,22.0,0.29,43
3396,3.0,8.0,8.0,3.0,0.73,41
3398,1.0,5.0,5.0,1.0,0.83,118
3409,1.0,2.0,2.0,0.0,1.0,28
3413,1.0,2.0,2.0,0.0,1.0,7
3415,2.0,7.0,7.0,4.0,0.64,56
3416,1.0,2.0,2.0,0.0,1.0,506
3423,1.0,2.0,3.0,2.0,0.6,283
3424,1.0,2.0,2.0,0.0,1.0,170
3425,2.0,13.0,13.0,8.0,0.62,176
3427,2.0,5.0,5.0,2.0,0.71,23
3429,2.0,9.0,9.0,1.0,0.9,39
3433,1.0,2.0,2.0,1.0,0.67,752
3440,1.0,8.0,8.0,5.0,0.62,90
3442,2.0,2.0,2.0,2.0,0.5,18
3449,1.0,1.0,0.0,1.0,0.0,12
3450,1.0,2.0,2.0,0.0,1.0,374
3453,1.0,2.0,2.0,0.0,1.0,11
3454,1.0,1.0,0.0,2.0,0.0,67
3455,1.0,1.0,1.0,0.0,1.0,4
3456,2.0,8.0,8.0,13.0,0.38,555
3457,4.0,33.0,35.0,22.0,0.61,121
3464,4.0,23.0,23.0,5.0,0.82,342
3467,1.0,8.0,7.0,10.0,0.41,51
3470,1.0,2.0,2.0,0.0,1.0,25
3471,2.0,10.0,10.0,3.0,0.77,37
3473,1.0,4.0,6.0,6.0,0.5,39
3474,1.0,2.0,2.0,0.0,1.0,10
3476,1.0,2.0,2.0,0.0,1.0,10
3477,1.0,2.0,2.0,0.0,1.0,12
3488,3.0,18.0,18.0,16.0,0.53,104
3501,1.0,1.0,1.0,0.0,1.0,7
3504,1.0,1.0,1.0,0.0,1.0,799
